Image Name,Height,Width,Ratio
ffhq_3185.png,2.0,18.0,9.0
ffhq_3186.png,8.0,21.0,2.625
ffhq_3194.png,6.0,23.0,3.833
ffhq_3196.png,4.0,22.023,5.506
ffhq_3198.png,1.0,19.026,19.026
ffhq_319.png,5.0,16.031,3.206
ffhq_3200.png,5.099,20.0,3.922
ffhq_3201.png,7.0,23.022,3.289
ffhq_3202.png,5.0,23.022,4.604
ffhq_3203.png,3.162,20.025,6.332
ffhq_3204.png,4.0,22.023,5.506
ffhq_3205.png,5.0,15.033,3.007
ffhq_3209.png,1.0,21.0,21.0
ffhq_320.png,4.0,23.022,5.755
ffhq_3210.png,5.0,24.0,4.8
ffhq_3211.png,4.0,24.0,6.0
ffhq_3212.png,5.0,23.0,4.6
ffhq_3214.png,6.0,20.025,3.337
ffhq_3216.png,7.0,24.021,3.432
ffhq_3217.png,5.0,26.019,5.204
ffhq_3219.png,4.0,23.022,5.755
ffhq_3221.png,6.0,20.025,3.337
ffhq_3227.png,4.0,23.087,5.772
ffhq_3229.png,5.0,19.105,3.821
ffhq_3233.png,5.0,22.0,4.4
ffhq_3234.png,2.0,17.029,8.515
ffhq_3241.png,2.0,20.0,10.0
ffhq_3242.png,2.0,16.0,8.0
ffhq_3246.png,4.123,19.105,4.634
ffhq_3247.png,8.0,24.0,3.0
ffhq_3248.png,4.0,22.023,5.506
ffhq_324.png,13.038,17.029,1.306
ffhq_3252.png,5.0,21.0,4.2
ffhq_3253.png,6.0,23.0,3.833
ffhq_3254.png,6.0,23.0,3.833
ffhq_3257.png,5.0,24.0,4.8
ffhq_3258.png,3.162,20.0,6.325
ffhq_3259.png,3.0,17.029,5.676
ffhq_325.png,6.0,16.031,2.672
ffhq_3260.png,12.042,24.083,2.0
ffhq_3261.png,5.0,22.023,4.405
ffhq_3262.png,3.0,15.0,5.0
ffhq_3263.png,2.0,18.028,9.014
ffhq_3264.png,4.0,22.0,5.5
ffhq_3267.png,3.0,21.024,7.008
ffhq_3268.png,6.0,18.028,3.005
ffhq_3270.png,7.0,25.0,3.571
ffhq_3275.png,5.0,23.022,4.604
ffhq_3276.png,5.099,23.0,4.511
ffhq_3277.png,4.123,22.0,5.336
ffhq_3279.png,1.414,19.026,13.454
ffhq_3285.png,3.0,18.028,6.009
ffhq_3288.png,3.0,20.0,6.667
ffhq_3291.png,8.062,22.091,2.74
ffhq_3293.png,1.0,16.031,16.031
ffhq_3295.png,1.0,17.0,17.0
ffhq_32.png,3.0,16.031,5.344
ffhq_3300.png,5.0,26.0,5.2
ffhq_3301.png,6.0,24.0,4.0
ffhq_3304.png,6.0,24.083,4.014
ffhq_3305.png,1.0,19.026,19.026
ffhq_3306.png,9.055,23.022,2.542
ffhq_3309.png,3.162,20.025,6.332
ffhq_3312.png,3.0,21.0,7.0
ffhq_3313.png,5.0,22.091,4.418
ffhq_3314.png,1.0,22.023,22.023
ffhq_3315.png,5.0,20.025,4.005
ffhq_3316.png,3.0,24.021,8.007
ffhq_331.png,3.162,21.024,6.648
ffhq_3322.png,1.0,16.0,16.0
ffhq_3323.png,2.0,24.021,12.01
ffhq_3324.png,6.0,28.0,4.667
ffhq_3325.png,3.0,20.0,6.667
ffhq_3326.png,4.0,15.033,3.758
ffhq_3329.png,2.0,17.0,8.5
ffhq_3331.png,4.0,20.0,5.0
ffhq_3332.png,5.099,24.021,4.711
ffhq_3336.png,7.0,20.0,2.857
ffhq_3337.png,5.0,18.028,3.606
ffhq_333.png,5.0,17.117,3.423
ffhq_3341.png,12.042,22.0,1.827
ffhq_3342.png,1.0,21.0,21.0
ffhq_3346.png,5.0,25.02,5.004
ffhq_3348.png,6.0,25.0,4.167
ffhq_3349.png,5.099,20.0,3.922
ffhq_334.png,1.0,18.028,18.028
ffhq_3354.png,5.099,21.0,4.118
ffhq_3358.png,3.0,18.0,6.0
ffhq_335.png,6.083,15.0,2.466
ffhq_3360.png,4.0,22.0,5.5
ffhq_3363.png,5.099,22.023,4.319
ffhq_3364.png,3.0,20.025,6.675
ffhq_3365.png,1.414,19.0,13.435
ffhq_3368.png,7.071,22.0,3.111
ffhq_3369.png,2.0,19.026,9.513
ffhq_3373.png,3.0,17.0,5.667
ffhq_3375.png,4.0,25.02,6.255
ffhq_3379.png,4.123,20.0,4.851
ffhq_3384.png,6.0,23.022,3.837
ffhq_3385.png,7.0,22.091,3.156
ffhq_3388.png,4.0,21.024,5.256
ffhq_3391.png,6.0,23.022,3.837
ffhq_3396.png,5.0,22.0,4.4
ffhq_3397.png,2.0,18.0,9.0
ffhq_3398.png,6.0,25.0,4.167
ffhq_3399.png,10.0,15.033,1.503
ffhq_3404.png,3.0,16.0,5.333
ffhq_3405.png,6.0,24.0,4.0
ffhq_3406.png,2.0,18.0,9.0
ffhq_3407.png,4.123,24.083,5.841
ffhq_3408.png,2.0,22.023,11.011
ffhq_3409.png,1.0,20.025,20.025
ffhq_340.png,11.045,19.0,1.72
ffhq_3411.png,3.0,22.0,7.333
ffhq_3415.png,4.0,23.0,5.75
ffhq_3417.png,4.0,22.0,5.5
ffhq_3419.png,4.0,21.0,5.25
ffhq_3421.png,5.0,25.02,5.004
ffhq_3422.png,1.414,18.028,12.748
ffhq_3425.png,4.0,19.0,4.75
ffhq_3426.png,3.0,19.026,6.342
ffhq_3427.png,3.0,23.0,7.667
ffhq_342.png,1.0,14.036,14.036
ffhq_3433.png,5.0,20.0,4.0
ffhq_3434.png,7.0,25.0,3.571
ffhq_3437.png,4.0,23.022,5.755
ffhq_343.png,8.0,24.021,3.003
ffhq_3444.png,3.0,20.025,6.675
ffhq_3445.png,6.0,25.08,4.18
ffhq_3447.png,4.0,19.026,4.757
ffhq_3450.png,3.0,22.091,7.364
ffhq_3452.png,7.0,21.024,3.003
ffhq_3453.png,6.0,21.0,3.5
ffhq_3454.png,3.0,20.025,6.675
ffhq_3457.png,5.0,21.024,4.205
ffhq_3458.png,4.0,21.0,5.25
ffhq_3466.png,5.0,23.0,4.6
ffhq_3469.png,7.0,21.024,3.003
ffhq_346.png,3.0,22.0,7.333
ffhq_3471.png,7.071,24.021,3.397
ffhq_3474.png,5.0,14.0,2.8
ffhq_3476.png,4.123,20.0,4.851
ffhq_347.png,2.0,13.153,6.576
ffhq_3484.png,4.0,22.023,5.506
ffhq_3486.png,4.0,24.021,6.005
ffhq_3487.png,6.0,24.0,4.0
ffhq_3488.png,8.0,23.0,2.875
ffhq_3491.png,6.0,21.0,3.5
ffhq_3492.png,3.162,16.031,5.07
ffhq_3498.png,3.0,12.042,4.014
ffhq_3502.png,4.0,20.0,5.0
ffhq_3503.png,7.0,23.022,3.289
ffhq_3505.png,4.0,21.024,5.256
ffhq_350.png,4.0,20.0,5.0
ffhq_3513.png,5.0,22.023,4.405
ffhq_3514.png,5.0,20.0,4.0
ffhq_3515.png,7.071,22.023,3.114
ffhq_3518.png,5.0,20.025,4.005
ffhq_3521.png,5.099,23.022,4.515
ffhq_3522.png,1.0,19.105,19.105
ffhq_3523.png,7.0,22.023,3.146
ffhq_3527.png,3.0,20.0,6.667
ffhq_3531.png,5.0,26.0,5.2
ffhq_3534.png,5.0,23.022,4.604
ffhq_3537.png,5.099,23.0,4.511
ffhq_3540.png,5.099,25.02,4.907
ffhq_3546.png,6.083,25.0,4.11
ffhq_3548.png,2.0,21.024,10.512
ffhq_3549.png,7.0,21.095,3.014
ffhq_3551.png,3.0,20.0,6.667
ffhq_3553.png,4.0,22.0,5.5
ffhq_3558.png,2.0,20.0,10.0
ffhq_3562.png,3.0,22.0,7.333
ffhq_3564.png,3.0,23.022,7.674
ffhq_3565.png,1.0,21.0,21.0
ffhq_3569.png,4.0,24.021,6.005
ffhq_3572.png,1.0,18.111,18.111
ffhq_3573.png,3.0,19.0,6.333
ffhq_3574.png,3.162,23.0,7.273
ffhq_3575.png,3.0,20.0,6.667
ffhq_3577.png,4.0,20.0,5.0
ffhq_357.png,4.0,21.024,5.256
ffhq_3582.png,4.123,20.1,4.875
ffhq_3584.png,1.0,20.0,20.0
ffhq_3585.png,6.0,23.022,3.837
ffhq_3590.png,6.0,21.095,3.516
ffhq_3591.png,1.0,22.091,22.091
ffhq_3592.png,4.0,21.024,5.256
ffhq_3598.png,4.0,17.0,4.25
ffhq_3599.png,2.0,19.0,9.5
ffhq_3600.png,4.472,19.026,4.254
ffhq_3603.png,2.0,15.033,7.517
ffhq_3607.png,4.0,19.026,4.757
ffhq_3610.png,4.0,22.0,5.5
ffhq_3611.png,4.123,21.095,5.116
ffhq_3612.png,3.0,19.0,6.333
ffhq_3614.png,6.0,23.0,3.833
ffhq_361.png,5.0,21.024,4.205
ffhq_3620.png,1.414,19.0,13.435
ffhq_3621.png,3.0,22.023,7.341
ffhq_3627.png,2.0,19.026,9.513
ffhq_3636.png,1.414,17.0,12.021
ffhq_3638.png,4.123,26.019,6.311
ffhq_3639.png,1.0,19.0,19.0
ffhq_3645.png,5.099,22.023,4.319
ffhq_3650.png,4.0,22.0,5.5
ffhq_3651.png,4.0,25.02,6.255
ffhq_3652.png,3.0,25.0,8.333
ffhq_3656.png,4.0,23.022,5.755
ffhq_3657.png,8.0,11.0,1.375
ffhq_3665.png,2.236,21.024,9.402
ffhq_3666.png,6.0,23.022,3.837
ffhq_3668.png,4.0,24.021,6.005
ffhq_3670.png,4.123,18.028,4.372
ffhq_3675.png,7.071,24.0,3.394
ffhq_3680.png,3.0,19.235,6.412
ffhq_3682.png,1.414,19.026,13.454
ffhq_3685.png,2.236,18.0,8.05
ffhq_3686.png,2.236,14.0,6.261
ffhq_3694.png,3.0,20.0,6.667
ffhq_3697.png,4.123,22.0,5.336
ffhq_3698.png,2.0,15.0,7.5
ffhq_3699.png,6.0,16.0,2.667
ffhq_369.png,4.0,15.033,3.758
ffhq_3706.png,4.0,15.133,3.783
ffhq_3707.png,3.0,22.0,7.333
ffhq_3712.png,4.0,17.029,4.257
ffhq_3713.png,6.0,19.0,3.167
ffhq_3714.png,3.0,18.0,6.0
ffhq_3717.png,7.0,21.0,3.0
ffhq_3718.png,5.0,24.021,4.804
ffhq_371.png,1.0,15.133,15.133
ffhq_3723.png,8.0,20.0,2.5
ffhq_3725.png,3.0,21.0,7.0
ffhq_3726.png,1.0,20.025,20.025
ffhq_3727.png,5.0,24.0,4.8
ffhq_3729.png,7.0,23.022,3.289
ffhq_372.png,3.162,13.0,4.111
ffhq_3730.png,5.0,26.0,5.2
ffhq_3731.png,1.0,17.0,17.0
ffhq_3733.png,3.0,21.0,7.0
ffhq_3736.png,5.0,23.022,4.604
ffhq_3737.png,4.0,18.0,4.5
ffhq_3738.png,1.0,17.0,17.0
ffhq_3741.png,1.0,13.0,13.0
ffhq_3742.png,2.0,18.028,9.014
ffhq_3743.png,1.0,15.0,15.0
ffhq_3745.png,8.0,25.0,3.125
ffhq_3747.png,6.0,19.026,3.171
ffhq_3751.png,1.0,16.0,16.0
ffhq_3757.png,4.0,19.0,4.75
ffhq_3759.png,4.0,17.0,4.25
ffhq_3760.png,1.0,17.029,17.029
ffhq_3763.png,2.236,16.0,7.155
ffhq_3764.png,1.0,19.026,19.026
ffhq_3766.png,2.0,20.025,10.012
ffhq_3768.png,3.0,24.0,8.0
ffhq_3769.png,1.0,17.029,17.029
ffhq_3774.png,6.0,21.095,3.516
ffhq_3775.png,1.0,15.0,15.0
ffhq_3777.png,1.0,22.0,22.0
ffhq_3780.png,1.0,19.026,19.026
ffhq_3784.png,2.236,21.024,9.402
ffhq_378.png,3.162,13.0,4.111
ffhq_3798.png,1.0,18.0,18.0
ffhq_3800.png,1.0,14.0,14.0
ffhq_3801.png,1.0,19.0,19.0
ffhq_3804.png,2.0,16.031,8.016
ffhq_3813.png,3.0,25.0,8.333
ffhq_3820.png,7.071,23.195,3.28
ffhq_3821.png,4.123,20.1,4.875
ffhq_3822.png,4.123,18.111,4.393
ffhq_3823.png,3.0,20.025,6.675
ffhq_3830.png,2.236,16.0,7.155
ffhq_3834.png,5.0,26.077,5.215
ffhq_3835.png,2.236,15.033,6.723
ffhq_3837.png,1.0,17.029,17.029
ffhq_383.png,4.0,10.0,2.5
ffhq_3840.png,1.0,11.0,11.0
ffhq_3841.png,4.0,21.024,5.256
ffhq_3843.png,1.0,19.026,19.026
ffhq_3845.png,2.236,11.045,4.94
ffhq_3849.png,1.0,18.0,18.0
ffhq_384.png,10.0,18.028,1.803
ffhq_3852.png,1.0,22.023,22.023
ffhq_3853.png,4.0,22.0,5.5
ffhq_3855.png,1.0,13.0,13.0
ffhq_385.png,1.0,15.033,15.033
ffhq_3860.png,4.0,18.0,4.5
ffhq_3864.png,1.0,21.024,21.024
ffhq_3866.png,4.0,19.026,4.757
ffhq_3870.png,1.0,23.0,23.0
ffhq_3871.png,4.123,22.0,5.336
ffhq_3873.png,5.099,18.028,3.536
ffhq_3876.png,1.0,19.105,19.105
ffhq_3878.png,1.0,14.0,14.0
ffhq_3880.png,1.0,19.026,19.026
ffhq_3881.png,3.162,14.036,4.438
ffhq_3883.png,1.0,18.0,18.0
ffhq_3884.png,4.0,17.029,4.257
ffhq_3890.png,1.0,17.0,17.0
ffhq_3891.png,1.0,17.029,17.029
ffhq_3895.png,1.0,19.0,19.0
ffhq_389.png,1.0,15.0,15.0
ffhq_3900.png,1.0,19.0,19.0
ffhq_3902.png,4.123,17.029,4.13
ffhq_3903.png,2.0,19.0,9.5
ffhq_3904.png,3.162,14.318,4.528
ffhq_3908.png,4.0,15.033,3.758
ffhq_3912.png,1.0,10.05,10.05
ffhq_3914.png,1.0,13.153,13.153
ffhq_3918.png,6.0,19.0,3.167
ffhq_391.png,1.414,21.0,14.849
ffhq_3920.png,4.0,22.023,5.506
ffhq_3921.png,1.414,12.0,8.485
ffhq_3922.png,5.099,21.024,4.123
ffhq_3925.png,4.0,16.0,4.0
ffhq_3927.png,4.0,18.0,4.5
ffhq_392.png,2.0,21.0,10.5
ffhq_3930.png,2.0,20.1,10.05
ffhq_3932.png,2.0,15.033,7.517
ffhq_3933.png,5.0,24.021,4.804
ffhq_3936.png,1.0,20.0,20.0
ffhq_3947.png,1.0,20.025,20.025
ffhq_3948.png,6.0,22.023,3.67
ffhq_3949.png,4.123,18.0,4.366
ffhq_3951.png,1.414,16.031,11.336
ffhq_3954.png,1.0,16.0,16.0
ffhq_3958.png,3.0,19.026,6.342
ffhq_3960.png,6.083,19.026,3.128
ffhq_3964.png,3.162,21.024,6.648
ffhq_3965.png,2.0,16.0,8.0
ffhq_3967.png,4.123,23.0,5.578
ffhq_3971.png,4.123,24.021,5.826
ffhq_3975.png,4.0,16.031,4.008
ffhq_3976.png,7.0,20.025,2.861
ffhq_3978.png,1.0,16.031,16.031
ffhq_3981.png,7.0,24.0,3.429
ffhq_3982.png,1.0,16.031,16.031
ffhq_3984.png,1.0,17.029,17.029
ffhq_3986.png,4.0,19.026,4.757
ffhq_3987.png,5.0,22.0,4.4
ffhq_3992.png,4.0,26.019,6.505
ffhq_3993.png,5.099,13.038,2.557
ffhq_3996.png,6.083,24.0,3.946
ffhq_3998.png,5.0,18.0,3.6
ffhq_39.png,6.0,20.025,3.337
ffhq_4000.png,2.0,10.0,5.0
ffhq_4001.png,6.0,19.0,3.167
ffhq_4007.png,4.123,14.036,3.404
ffhq_4008.png,1.0,16.0,16.0
ffhq_4009.png,1.0,19.0,19.0
ffhq_4011.png,2.0,13.038,6.519
ffhq_4012.png,1.0,15.033,15.033
ffhq_4013.png,2.0,19.0,9.5
ffhq_4016.png,3.0,14.0,4.667
ffhq_4017.png,7.0,22.0,3.143
ffhq_401.png,2.0,19.026,9.513
ffhq_4020.png,3.0,17.0,5.667
ffhq_4027.png,5.0,23.022,4.604
ffhq_4028.png,1.0,16.0,16.0
ffhq_4029.png,6.0,10.05,1.675
ffhq_4034.png,2.0,20.0,10.0
ffhq_4036.png,4.0,25.0,6.25
ffhq_4039.png,3.0,19.0,6.333
ffhq_403.png,4.123,17.0,4.123
ffhq_4042.png,2.0,15.0,7.5
ffhq_4043.png,5.0,22.023,4.405
ffhq_4045.png,2.0,16.031,8.016
ffhq_4046.png,9.0,23.0,2.556
ffhq_404.png,4.0,13.0,3.25
ffhq_4050.png,2.0,20.1,10.05
ffhq_4051.png,1.0,20.0,20.0
ffhq_4053.png,5.0,23.022,4.604
ffhq_4056.png,1.0,16.031,16.031
ffhq_4057.png,1.0,18.0,18.0
ffhq_4059.png,7.0,24.021,3.432
ffhq_4060.png,4.123,22.023,5.341
ffhq_4067.png,5.0,17.029,3.406
ffhq_4069.png,1.0,19.0,19.0
ffhq_4073.png,1.0,14.0,14.0
ffhq_4075.png,4.0,21.024,5.256
ffhq_4076.png,2.0,16.0,8.0
ffhq_4077.png,1.414,15.033,10.63
ffhq_4081.png,2.236,14.036,6.277
ffhq_4082.png,1.0,12.0,12.0
ffhq_4086.png,2.0,17.0,8.5
ffhq_4087.png,5.0,19.026,3.805
ffhq_4089.png,3.0,19.026,6.342
ffhq_4090.png,2.0,22.0,11.0
ffhq_4093.png,3.0,18.0,6.0
ffhq_4096.png,5.099,21.024,4.123
ffhq_409.png,3.0,21.0,7.0
ffhq_4100.png,2.0,20.025,10.012
ffhq_4101.png,5.099,26.019,5.103
ffhq_4104.png,3.0,22.023,7.341
ffhq_4105.png,3.0,17.029,5.676
ffhq_4106.png,1.0,17.0,17.0
ffhq_4108.png,1.414,20.0,14.142
ffhq_4109.png,4.0,22.0,5.5
ffhq_4111.png,7.0,25.02,3.574
ffhq_4113.png,4.0,18.028,4.507
ffhq_4117.png,4.0,29.017,7.254
ffhq_4118.png,1.0,17.0,17.0
ffhq_4120.png,5.0,21.024,4.205
ffhq_4122.png,8.0,17.029,2.129
ffhq_4124.png,2.236,13.038,5.831
ffhq_4125.png,1.414,17.029,12.042
ffhq_4130.png,3.0,14.036,4.679
ffhq_4132.png,1.0,21.024,21.024
ffhq_4134.png,7.0,23.0,3.286
ffhq_4139.png,1.0,18.0,18.0
ffhq_4140.png,3.0,14.036,4.679
ffhq_4141.png,2.0,21.0,10.5
ffhq_4142.png,3.0,17.0,5.667
ffhq_4143.png,1.0,17.0,17.0
ffhq_4144.png,7.071,12.042,1.703
ffhq_4148.png,6.0,24.0,4.0
ffhq_4150.png,4.0,20.0,5.0
ffhq_4152.png,1.414,18.028,12.748
ffhq_4153.png,1.0,15.033,15.033
ffhq_4154.png,5.0,23.022,4.604
ffhq_4156.png,5.0,21.024,4.205
ffhq_4157.png,3.0,15.0,5.0
ffhq_4158.png,1.0,13.0,13.0
ffhq_4159.png,1.0,19.026,19.026
ffhq_415.png,1.414,19.026,13.454
ffhq_4160.png,2.0,21.024,10.512
ffhq_4166.png,3.0,18.028,6.009
ffhq_4167.png,1.0,14.142,14.142
ffhq_4170.png,4.0,17.0,4.25
ffhq_4172.png,2.0,17.029,8.515
ffhq_4173.png,7.0,22.0,3.143
ffhq_4174.png,6.0,26.0,4.333
ffhq_4176.png,1.0,14.036,14.036
ffhq_4179.png,3.0,15.0,5.0
ffhq_4183.png,5.099,23.0,4.511
ffhq_4186.png,1.0,17.117,17.117
ffhq_4187.png,1.414,17.117,12.104
ffhq_4188.png,2.0,13.038,6.519
ffhq_4189.png,1.0,18.0,18.0
ffhq_4191.png,5.0,23.087,4.617
ffhq_4192.png,4.0,22.023,5.506
ffhq_4194.png,2.0,18.0,9.0
ffhq_4196.png,4.123,20.025,4.857
ffhq_4197.png,4.123,19.026,4.615
ffhq_4198.png,1.0,22.804,22.804
ffhq_419.png,7.071,22.023,3.114
ffhq_4209.png,2.0,20.025,10.012
ffhq_420.png,2.0,15.033,7.517
ffhq_4210.png,1.414,23.022,16.279
ffhq_4212.png,5.0,22.0,4.4
ffhq_4214.png,2.0,20.025,10.012
ffhq_4219.png,5.0,24.0,4.8
ffhq_4227.png,1.0,17.029,17.029
ffhq_4228.png,7.0,21.0,3.0
ffhq_4230.png,1.0,15.0,15.0
ffhq_4231.png,4.0,22.023,5.506
ffhq_4234.png,6.0,18.0,3.0
ffhq_4236.png,5.099,23.087,4.528
ffhq_423.png,2.0,17.0,8.5
ffhq_4242.png,4.0,19.026,4.757
ffhq_4243.png,1.0,22.0,22.0
ffhq_4246.png,1.0,13.0,13.0
ffhq_4247.png,4.0,19.0,4.75
ffhq_4248.png,1.0,16.0,16.0
ffhq_4249.png,2.0,19.0,9.5
ffhq_4250.png,5.0,22.023,4.405
ffhq_4254.png,2.0,14.036,7.018
ffhq_4256.png,1.0,17.029,17.029
ffhq_4257.png,1.0,15.0,15.0
ffhq_4258.png,2.0,12.042,6.021
ffhq_4259.png,4.123,17.029,4.13
ffhq_4264.png,3.0,17.0,5.667
ffhq_4265.png,5.0,22.023,4.405
ffhq_4270.png,6.083,24.0,3.946
ffhq_4271.png,5.0,17.029,3.406
ffhq_4273.png,1.0,17.0,17.0
ffhq_4275.png,5.0,22.023,4.405
ffhq_4283.png,2.0,14.142,7.071
ffhq_4284.png,5.0,15.0,3.0
ffhq_4285.png,4.0,15.297,3.824
ffhq_4288.png,4.0,20.0,5.0
ffhq_4289.png,1.0,12.0,12.0
ffhq_4292.png,7.071,24.0,3.394
ffhq_4293.png,7.0,24.083,3.44
ffhq_4294.png,2.236,16.0,7.155
ffhq_4297.png,8.0,23.0,2.875
ffhq_4299.png,1.414,14.036,9.925
ffhq_429.png,7.0,14.036,2.005
ffhq_4300.png,5.099,23.0,4.511
ffhq_4303.png,3.0,14.036,4.679
ffhq_4309.png,1.414,14.036,9.925
ffhq_430.png,5.0,22.023,4.405
ffhq_4312.png,2.0,14.0,7.0
ffhq_4316.png,5.099,23.0,4.511
ffhq_4320.png,2.0,21.024,10.512
ffhq_4321.png,1.0,17.0,17.0
ffhq_4322.png,2.0,15.133,7.566
ffhq_4326.png,16.031,19.026,1.187
ffhq_4327.png,1.414,17.0,12.021
ffhq_4328.png,1.0,19.0,19.0
ffhq_4331.png,2.0,25.02,12.51
ffhq_4334.png,1.0,18.028,18.028
ffhq_4335.png,6.083,17.029,2.8
ffhq_433.png,6.0,14.036,2.339
ffhq_4343.png,2.0,22.023,11.011
ffhq_4345.png,5.0,23.0,4.6
ffhq_4348.png,5.0,18.0,3.6
ffhq_434.png,1.0,14.0,14.0
ffhq_4354.png,2.0,24.0,12.0
ffhq_4364.png,4.0,19.0,4.75
ffhq_4365.png,3.162,16.0,5.06
ffhq_4366.png,4.0,20.025,5.006
ffhq_4368.png,6.0,21.024,3.504
ffhq_4369.png,4.0,20.0,5.0
ffhq_436.png,4.0,11.045,2.761
ffhq_4372.png,1.0,18.028,18.028
ffhq_4378.png,3.0,16.0,5.333
ffhq_437.png,6.083,23.0,3.781
ffhq_4380.png,3.0,20.0,6.667
ffhq_4382.png,3.0,16.031,5.344
ffhq_4383.png,11.045,23.022,2.084
ffhq_4385.png,1.0,17.0,17.0
ffhq_4387.png,2.0,15.0,7.5
ffhq_4389.png,4.0,21.024,5.256
ffhq_4391.png,5.0,14.0,2.8
ffhq_4393.png,4.123,24.021,5.826
ffhq_4395.png,1.0,19.0,19.0
ffhq_43.png,4.123,10.0,2.425
ffhq_4411.png,1.0,15.033,15.033
ffhq_4412.png,2.0,21.0,10.5
ffhq_4413.png,5.0,19.0,3.8
ffhq_4414.png,4.0,19.026,4.757
ffhq_4416.png,5.099,24.0,4.707
ffhq_4417.png,9.0,15.033,1.67
ffhq_4418.png,5.0,19.0,3.8
ffhq_4420.png,3.0,22.0,7.333
ffhq_4423.png,5.099,18.028,3.536
ffhq_4425.png,6.0,20.0,3.333
ffhq_442.png,3.0,21.0,7.0
ffhq_4431.png,6.0,21.095,3.516
ffhq_4435.png,1.0,18.0,18.0
ffhq_4436.png,1.414,13.0,9.192
ffhq_4442.png,1.414,21.095,14.916
ffhq_4444.png,2.236,15.0,6.708
ffhq_4449.png,1.0,19.0,19.0
ffhq_4451.png,4.0,22.0,5.5
ffhq_4453.png,1.0,17.0,17.0
ffhq_4455.png,1.0,16.031,16.031
ffhq_4457.png,5.0,21.024,4.205
ffhq_4458.png,7.0,23.0,3.286
ffhq_4460.png,1.0,16.031,16.031
ffhq_4465.png,1.0,18.028,18.028
ffhq_4468.png,2.236,14.0,6.261
ffhq_624.png,3.0,19.0,6.333
ffhq_4472.png,1.0,16.0,16.0
ffhq_4478.png,3.0,22.0,7.333
ffhq_4481.png,8.0,22.023,2.753
ffhq_4482.png,5.0,26.019,5.204
ffhq_4486.png,5.0,18.028,3.606
ffhq_4487.png,5.099,19.026,3.731
ffhq_4488.png,6.083,23.022,3.785
ffhq_4489.png,1.0,16.0,16.0
ffhq_4490.png,3.162,14.0,4.427
ffhq_4497.png,2.236,23.0,10.286
ffhq_44.png,6.083,15.133,2.488
ffhq_4500.png,1.414,19.0,13.435
ffhq_4502.png,1.0,21.0,21.0
ffhq_4505.png,3.0,19.026,6.342
ffhq_4511.png,6.0,21.024,3.504
ffhq_4512.png,5.0,22.023,4.405
ffhq_4513.png,5.0,21.024,4.205
ffhq_4516.png,1.0,16.125,16.125
ffhq_4518.png,3.0,18.028,6.009
ffhq_451.png,2.0,13.038,6.519
ffhq_4520.png,1.0,18.028,18.028
ffhq_4521.png,5.0,26.0,5.2
ffhq_4524.png,2.0,20.0,10.0
ffhq_4525.png,1.0,15.0,15.0
ffhq_4526.png,5.099,26.0,5.099
ffhq_4532.png,2.0,13.0,6.5
ffhq_4535.png,1.0,17.029,17.029
ffhq_453.png,4.0,22.0,5.5
ffhq_4541.png,1.0,17.029,17.029
ffhq_4544.png,3.162,19.0,6.008
ffhq_4545.png,1.0,16.0,16.0
ffhq_4546.png,5.0,21.0,4.2
ffhq_4548.png,3.0,19.026,6.342
ffhq_4549.png,5.0,22.023,4.405
ffhq_4552.png,2.0,14.036,7.018
ffhq_4557.png,5.0,24.0,4.8
ffhq_455.png,1.0,15.033,15.033
ffhq_4564.png,2.0,20.025,10.012
ffhq_4567.png,4.0,23.022,5.755
ffhq_4568.png,1.0,15.033,15.033
ffhq_4579.png,4.0,22.0,5.5
ffhq_457.png,4.0,23.0,5.75
ffhq_4583.png,1.0,21.024,21.024
ffhq_4586.png,4.0,22.0,5.5
ffhq_4588.png,4.0,17.029,4.257
ffhq_4589.png,5.0,24.0,4.8
ffhq_4590.png,1.0,16.0,16.0
ffhq_4592.png,7.071,18.028,2.55
ffhq_4593.png,3.0,21.024,7.008
ffhq_4604.png,6.083,23.022,3.785
ffhq_4611.png,7.0,18.028,2.575
ffhq_4614.png,5.0,18.0,3.6
ffhq_4615.png,5.0,22.023,4.405
ffhq_4618.png,4.0,20.0,5.0
ffhq_4620.png,1.0,20.0,20.0
ffhq_4621.png,4.0,23.087,5.772
ffhq_4622.png,3.0,21.024,7.008
ffhq_4623.png,3.0,13.038,4.346
ffhq_4624.png,5.0,25.0,5.0
ffhq_4627.png,3.0,22.0,7.333
ffhq_4628.png,1.0,19.0,19.0
ffhq_4629.png,10.0,24.083,2.408
ffhq_462.png,1.0,18.0,18.0
ffhq_4630.png,1.414,17.0,12.021
ffhq_4631.png,2.0,23.0,11.5
ffhq_4632.png,2.0,18.028,9.014
ffhq_4633.png,8.062,23.0,2.853
ffhq_4634.png,1.0,21.024,21.024
ffhq_4635.png,1.0,19.0,19.0
ffhq_4643.png,1.0,13.038,13.038
ffhq_4648.png,5.0,24.083,4.817
ffhq_4649.png,3.0,17.0,5.667
ffhq_464.png,2.0,10.05,5.025
ffhq_4650.png,1.0,15.033,15.033
ffhq_4651.png,5.0,25.02,5.004
ffhq_4654.png,5.0,20.0,4.0
ffhq_465.png,1.0,19.0,19.0
ffhq_4660.png,6.0,16.031,2.672
ffhq_4661.png,7.0,27.0,3.857
ffhq_4662.png,1.0,16.031,16.031
ffhq_4663.png,5.0,21.024,4.205
ffhq_4670.png,1.0,15.033,15.033
