Filename,Angle (degrees),Displacement (pixels),Angle Cluster,Displacement Cluster,Angle_Displacement Cluster
image0013343.jpg,-1.7900708507666605,10.06524943332516,2,1,4
image0013351.jpg,3.3180769412401587,1.1889018290436446,2,0,3
image0013365.jpg,4.9696601731296735,4.064608271922775,0,2,1
image0013374.jpg,-4.058316742872851,3.676924124653026,1,0,3
image0013381.jpg,-2.480001731292762,7.280436741876027,2,2,0
image0013385.jpg,-9.006650492897204,2.608818643375503,1,0,2
image0013403.jpg,2.003829414106379,4.7175301055278105,2,2,0
image0013418.jpg,18.04809627731001,10.294565957557705,0,1,1
image0013434.jpg,4.74482504394743,4.064608271922775,0,2,0
image0013437.jpg,-1.180905326488307,4.7068719179538245,2,2,0
image0013449.jpg,1.78789156899805,10.005550590137982,2,1,4
image0013455.jpg,-2.8148162080551544,2.5102497659131733,2,0,3
image0013462.jpg,-2.724158404735823,0.8115352031273553,2,0,3
image0013471.jpg,0.4556717151284111,0.9974851396149204,2,0,3
image0013477.jpg,-1.8349383275101188,2.8113504251029595,2,0,3
image0013481.jpg,-14.668335593182157,4.7417216988472815,1,2,2
image0013491.jpg,2.576768111789865,9.51812948826752,2,1,4
image0013493.jpg,-4.058316742872851,1.8736620199338252,1,0,3
image0013495.jpg,0.4556717151284111,4.024957881461036,2,2,0
image0013499.jpg,0.4556717151284111,2.8113504251029595,2,0,3
image0013500.jpg,1.7576243877072864,1.687304531725125,2,0,3
image0013502.jpg,-6.669344633773387,3.0264210015757507,1,0,2
image0013514.jpg,0.4556717151284111,3.069941285030834,2,0,3
image0013516.jpg,-4.058316742872851,2.8590596613405714,1,0,3
image0013521.jpg,0.4556717151284111,4.421137377878997,2,2,0
image0013528.jpg,-2.089132664684685,6.6367025713990655,2,2,0
image0013532.jpg,2.1403560330247027,1.9300467254028173,2,0,3
image0013548.jpg,6.166264852628054,3.753166928712152,0,0,1
image0013565.jpg,-8.79044103043484,8.44192681994601,1,1,2
image0013572.jpg,4.032006090125762,9.553711310580624,2,1,4
image0013574.jpg,6.166264852628054,2.308974625583884,0,0,3
image0013580.jpg,1.8195992467313296,3.07058392287679,2,0,3
image0013588.jpg,3.4684592193117507,12.691695804602588,2,1,4
image0013597.jpg,-2.2706392787778547,8.865547632515712,2,1,4
image0013602.jpg,-2.557115789054929,5.202563723975435,2,2,0
image0013604.jpg,-7.451490987830046,5.8310216101954015,1,2,2
image0013612.jpg,-4.85887395481634,5.489727353178933,1,2,2
image0013615.jpg,2.892319961938542,1.6616036565241452,2,0,3
image0013616.jpg,9.917993923154029,7.357750030889067,0,2,1
image0013638.jpg,-7.2403800068881585,5.674125934518801,1,2,2
image0013639.jpg,0.4556717151284111,2.139267549513588,2,0,3
image0013642.jpg,0.4556717151284111,3.438250641709168,2,0,3
image0013647.jpg,-2.406733510983337,5.33726986792906,2,2,0
image0013648.jpg,-1.0517640436465563,3.748471227158511,2,0,3
image0013661.jpg,-4.85887395481634,3.255254097048069,1,0,2
image0013666.jpg,-2.2706392787778547,7.314608913974943,2,2,0
image0013678.jpg,4.446584813558191,2.8048547503795107,0,0,3
image0013685.jpg,0.4556717151284111,4.189942406238026,2,2,0
image0013692.jpg,4.640587840246827,2.999926237511359,0,0,3
image0013694.jpg,6.625846810158021,5.149228631439388,0,2,1
image0013697.jpg,5.770217385073162,6.121559738341088,0,2,1
image0013698.jpg,3.726159638311976,4.767630006812443,2,2,0
image0013703.jpg,5.219313405854589,6.210576778887168,0,2,0
image0013705.jpg,1.887767899293058,1.4914575653951156,2,0,3
image0013711.jpg,3.391345161549584,2.6888029286272728,2,0,3
image0013727.jpg,12.984479424279922,1.0378344479085688,0,0,1
image0013733.jpg,-2.8148162080551544,3.058034893446542,2,0,3
image0013735.jpg,5.650100622863218,2.9854401461492257,0,0,3
image0013740.jpg,6.625846810158021,0.3119518059124665,0,0,3
image0013743.jpg,-8.159976469035701,5.879006988270425,1,2,2
image0013746.jpg,0.4556717151284111,3.857828784681406,2,0,3
image0013752.jpg,-2.9107889483013905,4.90996244087281,2,2,0
image0013759.jpg,-1.22901260276788,0.553687101969526,2,0,3
image0013765.jpg,-3.5352413833013694,2.369165821634686,2,0,3
image0013767.jpg,4.269746549418765,1.511860154272621,2,0,3
image0013782.jpg,-6.850087818182414,4.994013641824247,1,2,2
image0013784.jpg,-2.480001731292762,5.987565675353615,2,2,0
image0013786.jpg,-1.0131289992574133,11.579841074245564,2,1,4
image0013790.jpg,1.8195992467313296,3.3073073600447462,2,0,3
image0013791.jpg,7.58068806403021,8.567973057871013,0,1,1
image0013796.jpg,7.887079686300919,5.947578925585974,0,2,1
image0013821.jpg,-1.0517640436465563,6.666939201776396,2,2,0
image0013826.jpg,5.811496757983601,4.552341263186506,0,2,1
image0013830.jpg,-8.755354825688258,8.373695904749296,1,1,2
image0013835.jpg,-4.90015332772678,11.240621139948882,1,1,4
image0013837.jpg,11.239969582691012,7.260801880469192,0,2,1
image0013842.jpg,-11.925085213678766,5.570474688931371,1,2,2
image0013857.jpg,-16.36573817491242,8.645992494674616,1,1,2
image0013860.jpg,-9.204221363313923,6.986406862466303,1,2,2
image0013864.jpg,3.3180769412401587,3.087944912015972,2,0,3
image0013872.jpg,-1.0131289992574133,2.7442344930579217,2,0,3
image0013875.jpg,-5.400341870300546,3.311339105170218,1,0,2
image0013877.jpg,4.74482504394743,1.8736620199338252,0,0,3
image0013878.jpg,4.640587840246827,2.2451323567365917,0,0,3
image0013882.jpg,-1.0517640436465563,4.546821687095399,2,2,0
image0013888.jpg,14.837066306219016,8.911354104233913,0,1,1
image0013889.jpg,-5.254921422371233,2.9854401461492257,1,0,2
image0013895.jpg,7.761431248439237,6.527956500784114,0,2,1
image0013898.jpg,7.366898834153092,2.6333127121391224,0,0,1
image0013904.jpg,-4.179791711774231,3.989824943368267,1,2,2
image0013909.jpg,0.4556717151284111,9.022504934402532,2,1,4
image0013919.jpg,0.4556717151284111,9.0258999965666,2,1,4
image0013932.jpg,-9.470573791523291,2.3648960024609096,1,0,2
image0013959.jpg,-5.400341870300546,3.4605487583142134,1,0,2
image0013968.jpg,2.430605726010388,12.038303249794998,2,1,4
image0013975.jpg,0.4556717151284111,6.393252793250357,2,2,0
image0013977.jpg,3.3180769412401587,6.02348816592582,2,2,0
image0013978.jpg,-5.370670314427364,10.034016818786844,1,1,4
image0013979.jpg,-0.9764244690362354,0.5152742358500656,2,0,3
image0013984.jpg,0.4556717151284111,4.043865328527179,2,2,0
image0013985.jpg,9.917993923154029,8.24709459728128,0,1,1
image0013986.jpg,5.091135142031053,1.3961854848979038,0,0,3
image0013989.jpg,-5.400341870300546,5.188947310042817,1,2,2
image0013998.jpg,2.003829414106379,1.6319222446769384,2,0,3
image0014002.jpg,14.162632719208222,5.772429867917029,0,2,1
image0014009.jpg,1.78789156899805,4.787215651398626,2,2,0
image0014032.jpg,0.4556717151284111,3.991624538228249,2,2,0
image0014035.jpg,13.696191630315615,4.311252334025743,0,2,1
image0014042.jpg,-10.547869136621092,11.101205033322485,1,1,4
image0014044.jpg,4.854377070123944,5.332873293250353,0,2,0
image0014045.jpg,10.631182558171618,3.0339523355339275,0,0,1
image0014050.jpg,5.811496757983601,8.321300280733041,0,1,4
image0014051.jpg,-16.535151576857753,3.196135794340004,1,0,2
image0014056.jpg,-2.480001731292762,2.3743927866098278,2,0,3
image0014064.jpg,1.924472429514236,7.21170708529,2,2,0
image0014066.jpg,-5.116526088835386,8.196383778987704,1,1,4
image0014074.jpg,0.4556717151284111,1.988445306010717,2,0,3
image0014084.jpg,6.625846810158021,1.6888493427184126,0,0,3
image0014085.jpg,-2.2706392787778547,1.8113918127563609,2,0,3
image0014086.jpg,-5.400341870300546,4.311324342105952,1,2,2
image0014088.jpg,2.0468119863229983,1.2976973813187709,2,0,3
image0014095.jpg,0.4556717151284111,1.2311884033578189,2,0,3
image0014098.jpg,-7.040185924601447,5.188444725231282,1,2,2
image0014100.jpg,-3.629945064846465,3.515223026943934,2,0,3
image0014107.jpg,11.765604189148627,5.159340743049062,0,2,1
image0014112.jpg,-12.784848200058793,2.977016853155193,1,0,2
image0014116.jpg,3.2483740808416948,1.197372601594712,2,0,3
image0014118.jpg,11.239969582691012,7.188753861321754,0,2,1
image0014124.jpg,-4.586779354042503,2.851869611035596,1,0,3
image0014138.jpg,-2.557115789054929,3.462053574143485,2,0,3
image0014139.jpg,14.491915183054893,3.525585768798859,0,0,1
image0014148.jpg,-11.104459079089356,5.160671040231542,1,2,2
image0014149.jpg,12.344329754756387,3.1887906378894946,0,0,1
image0014157.jpg,-4.179791711774231,4.7068719179538245,1,2,0
image0014158.jpg,-9.006650492897204,6.139154682481209,1,2,2
image0014181.jpg,0.4556717151284111,4.043865328527179,2,2,0
image0014198.jpg,8.36283441808687,3.2309312383073028,0,0,1
image0014199.jpg,6.625846810158021,2.1346865702766107,0,0,3
image0014205.jpg,-8.516954899767981,3.8113307552785822,1,0,2
image0014206.jpg,-6.669344633773387,4.103393099529611,1,2,2
image0014214.jpg,-0.9764244690362354,1.88458781533232,2,0,3
image0014221.jpg,-1.22901260276788,4.634512827655015,2,2,0
image0014225.jpg,-13.965101412382571,9.796533696668956,1,1,2
image0014232.jpg,6.625846810158021,2.4087317368546777,0,0,3
image0014236.jpg,-6.455555403896271,5.296935099298757,1,2,2
image0014242.jpg,0.4556717151284111,2.4087317368546777,2,0,3
image0014244.jpg,-9.552308086312928,3.9455422941452487,1,2,2
image0014245.jpg,-0.9082558164745074,1.8736620199338252,2,0,3
image0014251.jpg,-9.233114845238392,5.861519753813833,1,2,2
image0014258.jpg,1.6745469502597088,3.718352901752329,2,0,3
image0014268.jpg,9.428298330024806,6.497584878596135,0,2,1
image0014280.jpg,-2.480001731292762,3.363299708100318,2,0,3
image0014283.jpg,6.625846810158021,5.779538936414711,0,2,1
image0014285.jpg,-7.138971653463034,4.189942406238026,1,2,2
image0014286.jpg,3.2483740808416948,2.5102497659131733,2,0,3
image0014287.jpg,-1.180905326488307,4.429828182857943,2,2,0
image0014292.jpg,-1.0517640436465563,2.527586426692567,2,0,3
image0014311.jpg,-3.12066265986894,9.09066917662771,2,1,4
image0014315.jpg,-11.23369746031078,6.023278568293522,1,2,2
image0014316.jpg,1.887767899293058,3.715804636919334,2,0,3
image0014322.jpg,1.7287017351851224,3.7197552797476487,2,0,3
image0014330.jpg,-7.2403800068881585,5.712489770945364,1,2,2
image0014336.jpg,3.4684592193117507,4.301717441921229,2,2,0
image0014337.jpg,-2.033881206870745,6.247781133072886,2,2,0
image0014340.jpg,6.975473466785397,5.296935099298757,0,2,1
image0014346.jpg,-2.406733510983337,3.207850051488332,2,0,3
image0014347.jpg,-11.13650369516266,7.311304283303546,1,2,2
image0014353.jpg,5.770217385073162,2.003793949411706,0,0,3
image0014354.jpg,-13.17132314476313,4.228961139292254,1,2,2
image0014358.jpg,3.3180769412401587,10.855553263248105,2,1,4
image0014369.jpg,0.4556717151284111,1.0669469518062238,2,0,3
image0014370.jpg,7.298445127759352,5.510171925730289,0,2,1
image0014373.jpg,8.151723437144982,8.376459532001743,0,1,1
image0014382.jpg,17.902860138410613,10.294182628393605,0,1,1
image0014387.jpg,0.4556717151284111,2.1346865702766107,2,0,3
image0014389.jpg,8.36283441808687,5.8310216101954015,0,2,1
image0014395.jpg,-11.432986324499565,5.159340743049062,1,2,2
image0014408.jpg,3.0582339176282174,2.344272018477465,2,0,3
image0014424.jpg,13.696191630315615,0.189838016501281,0,0,1
image0014426.jpg,7.951529354858271,4.546821687095399,0,2,1
image0014428.jpg,-15.252966113887334,1.89786584245792,1,0,2
image0014434.jpg,8.58577406928439,3.4198056125918974,0,0,1
image0014436.jpg,-1.334238893117658,2.527586426692567,2,0,3
image0014439.jpg,-0.9082558164745074,2.527586426692567,2,0,3
image0014440.jpg,-2.2706392787778547,1.271820552262942,2,0,3
image0014445.jpg,-2.3370306505848726,3.255254097048069,2,0,3
image0014461.jpg,2.2455823233744807,0.553687101969526,2,0,3
image0014462.jpg,-18.984363113047785,5.900203879672344,1,2,2
image0014466.jpg,-15.068439281625846,3.4868258765030333,1,0,2
image0014473.jpg,-2.2706392787778547,3.521977556088398,2,0,3
image0014476.jpg,2.892319961938542,7.371644753397715,2,2,0
image0014479.jpg,-0.9082558164745074,3.715804636919334,2,0,3
image0014489.jpg,10.381917221780116,8.767538716453487,0,1,1
image0014502.jpg,-2.406733510983337,3.521977556088398,2,0,3
image0014503.jpg,0.4556717151284111,9.136884331301976,2,1,4
image0014510.jpg,0.4556717151284111,4.15322044732484,2,2,0
image0014511.jpg,-4.514069012981893,5.045124383217152,1,2,2
image0014515.jpg,3.8221323785582126,6.868591368381483,2,2,0
image0014526.jpg,-3.2357142713228644,9.888866520367277,2,1,4
image0014531.jpg,-10.257451307662626,2.539678838180805,1,0,2
image0014532.jpg,-3.780723083930429,10.367886598779965,2,1,4
image0014540.jpg,0.4556717151284111,1.0669469518062238,2,0,3
image0014542.jpg,-1.0131289992574133,5.332873293250353,2,2,0
image0014548.jpg,-2.6383863437887003,7.57449975810546,2,1,0
image0014563.jpg,-2.146890487371396,6.506959772052011,2,2,0
image0014565.jpg,-2.6383863437887003,3.098055619590433,2,0,3
image0014571.jpg,7.244646289567203,7.099789887836565,0,2,1
image0014576.jpg,0.4556717151284111,0.6890304897508035,2,0,3
image0014584.jpg,-6.064130036528574,3.4247666338205858,1,0,2
image0014587.jpg,0.4556717151284111,6.152517183271993,2,2,0
image0014589.jpg,-1.0131289992574133,8.574403297818941,2,1,4
image0014590.jpg,4.032006090125762,7.811302438118478,2,1,0
image0014592.jpg,-0.8462809574504642,2.64787538562643,2,0,3
image0014593.jpg,-6.669344633773387,5.140296607455278,1,2,2
image0014607.jpg,-1.0131289992574133,2.539678838180805,2,0,3
image0014612.jpg,-1.3919385508661848,6.222110825167654,2,2,0
image0014613.jpg,1.7287017351851224,12.765828912747413,2,1,4
image0014615.jpg,0.4556717151284111,1.3037067364524513,2,0,3
image0014620.jpg,6.795863461038321,4.311252334025743,0,2,1
image0014623.jpg,0.4556717151284111,2.995684950548441,2,0,3
image0014626.jpg,-1.0131289992574133,1.511860154272621,2,0,3
image0014633.jpg,-8.516954899767981,4.1263636314552095,1,2,2
image0014642.jpg,-4.058316742872851,1.532198184192879,1,0,3
image0014645.jpg,9.545948635950737,5.777680100512636,0,2,1
image0014650.jpg,-0.9764244690362354,5.0458285585890685,2,2,0
image0014658.jpg,3.5497297740455225,1.027741241974606,2,0,3
image0014659.jpg,-10.083512013499815,1.6616036565241452,1,0,2
image0014667.jpg,3.5497297740455225,4.688769493394078,2,2,0
image0014713.jpg,-6.497285753045505,4.531235189064511,1,2,2
image0014716.jpg,1.7576243877072864,1.89786584245792,2,0,3
image0014719.jpg,-4.85887395481634,5.03017129658571,1,2,2
image0014720.jpg,1.4787019037962468,8.757391778450184,2,1,4
image0014722.jpg,-8.075093894819721,5.510171925730289,1,2,2
image0014726.jpg,-2.406733510983337,3.774984697956374,2,0,3
image0014740.jpg,-8.755354825688258,8.238625532461779,1,1,2
image0014744.jpg,-12.936826038622684,7.456276439427078,1,2,2
image0014750.jpg,0.4556717151284111,3.087944912015972,2,0,3
image0014752.jpg,0.4556717151284111,6.059796550078682,2,2,0
image0014756.jpg,-10.854260758891805,5.070837577258897,1,2,2
image0014758.jpg,2.0922487567451293,0.5716493635383298,2,0,3
image0014762.jpg,-10.854260758891805,3.389655009603828,1,0,2
image0014769.jpg,-1.0924859838495566,1.511860154272621,2,0,3
image0014774.jpg,-4.984660315877095,11.240621139948882,1,1,4
image0014776.jpg,-1.22901260276788,1.7234216515553509,2,0,3
image0014778.jpg,-2.9107889483013905,5.659117195576409,2,2,0
image0014792.jpg,2.1403560330247027,3.715804636919334,2,0,3
image0014797.jpg,3.391345161549584,3.4247666338205858,2,0,3
image0014798.jpg,-3.833481613690608,6.970100577697215,2,2,0
image0014801.jpg,2.003829414106379,5.332873293250353,2,2,0
image0014802.jpg,-12.678350591267913,3.2309312383073028,1,0,2
image0014804.jpg,-0.8173583049283001,7.997978320504841,2,1,4
image0014808.jpg,-9.233114845238392,4.787215651398626,1,2,2
image0014817.jpg,0.4556717151284111,8.722327133408045,2,1,4
image0014844.jpg,5.896003746133918,8.108142975377017,0,1,1
image0014851.jpg,4.640587840246827,0.8633040890581393,0,0,3
image0014854.jpg,0.4556717151284111,3.292878747978355,2,0,3
image0014856.jpg,-2.2073290509387324,3.098055619590433,2,0,3
image0014867.jpg,0.4556717151284111,1.271820552262942,2,0,3
image0014877.jpg,-5.553334242366114,5.893240372171111,1,2,2
image0014887.jpg,2.303281981123007,9.646394498555184,2,1,4
image0014896.jpg,-1.22901260276788,7.604309791610088,2,1,0
image0014907.jpg,-9.84917475363762,4.294661615147266,1,2,2
image0014910.jpg,-2.6383863437887003,3.292878747978355,2,0,3
image0014914.jpg,0.4556717151284111,4.189942406238026,2,2,0
image0014916.jpg,-2.9107889483013905,3.207850051488332,2,0,3
image0014923.jpg,-7.869978615298424,4.989188770274115,1,2,2
image0014925.jpg,2.003829414106379,2.573345749003596,2,0,3
image0014931.jpg,12.431804159331769,8.820768022779792,0,1,1
image0014945.jpg,-14.668335593182157,6.6268199875324845,1,2,2
image0014946.jpg,-1.22901260276788,1.687304531725125,2,0,3
image0014949.jpg,-5.61678469207929,4.3972655876517965,1,2,2
image0014951.jpg,5.74575292049968,9.553711310580624,0,1,4
image0014952.jpg,1.8195992467313296,1.4914575653951156,2,0,3
image0014966.jpg,-2.8148162080551544,6.229961446058193,2,2,0
image0014976.jpg,8.399143525718824,10.014441889829756,0,1,4
image0014991.jpg,3.0582339176282174,8.477107994961631,2,1,4
image0014993.jpg,-9.84917475363762,2.3743927866098278,1,0,2
image0014995.jpg,-11.177962283812024,6.334350686916173,1,2,2
image0014997.jpg,-7.040185924601447,6.6017854743200095,1,2,2
image0014998.jpg,-0.9415093121679656,4.8256595934447,2,2,0
image0015015.jpg,-5.714503379901198,1.636704913495809,1,0,3
image0015023.jpg,-7.451490987830046,2.7867799035795207,1,0,2
image0015024.jpg,8.220837733553745,2.8113504251029595,0,0,1
image0015048.jpg,2.0922487567451293,5.540198646455505,2,2,0
image0015052.jpg,-8.755354825688258,10.559117520232537,1,1,4
image0015053.jpg,0.4556717151284111,2.9854401461492257,2,0,3
image0015068.jpg,3.5497297740455225,1.027741241974606,2,0,3
image0015076.jpg,6.625846810158021,4.989188770274115,0,2,1
image0015092.jpg,-3.833481613690608,7.564162438868498,2,1,0
image0015096.jpg,-2.3370306505848726,7.054232495254323,2,2,0
image0015097.jpg,9.071319899292524,5.563326639158195,0,2,1
image0015098.jpg,-4.90015332772678,5.961753901343641,1,2,2
image0015100.jpg,5.219313405854589,7.573342956939772,0,1,0
image0015106.jpg,2.1403560330247027,3.224570482702063,2,0,3
image0015108.jpg,-5.884520030781498,9.78645264608034,1,1,4
image0015112.jpg,-3.943033639867121,4.136703034729245,1,2,0
image0015114.jpg,2.892319961938542,10.238718182659357,2,1,4
image0015119.jpg,-7.674430639027566,8.449219729631453,1,1,4
image0015120.jpg,-3.629945064846465,4.546821687095399,2,2,0
image0015124.jpg,10.631182558171618,8.078629336098677,0,1,1
image0015130.jpg,-4.984660315877095,2.07899066089228,1,0,3
image0015131.jpg,-2.033881206870745,1.3037067364524513,2,0,3
image0015134.jpg,-0.7896925516399362,6.854816226280294,2,2,0
image0015137.jpg,3.5497297740455225,1.027741241974606,2,0,3
image0015145.jpg,2.1913763040568,2.369165821634686,2,0,3
image0015153.jpg,12.047847125419484,6.869488241926445,0,2,1
image0015157.jpg,0.4556717151284111,4.043865328527179,2,2,0
image0015161.jpg,-7.451490987830046,4.216076835697804,1,2,2
image0015162.jpg,0.4556717151284111,4.989188770274115,2,2,0
image0015168.jpg,-5.714503379901198,3.857828784681406,1,0,2
image0015173.jpg,9.428298330024806,4.188774858939768,0,2,1
image0015180.jpg,5.811496757983601,2.7496968718773287,0,0,3
image0015183.jpg,6.311685300557369,3.043072792180725,0,0,1
image0015188.jpg,4.771699234994036,10.243622263069753,0,1,4
image0015198.jpg,3.0004760949415066,2.0443673023028754,2,0,3
image0015200.jpg,3.4684592193117507,5.0856561749392455,2,2,0
image0015208.jpg,-1.0924859838495566,0.839185367739429,2,0,3
image0015227.jpg,-3.275725284032036,3.748471227158511,2,0,3
image0015232.jpg,-5.553334242366114,2.059145072733884,1,0,3
image0015239.jpg,-2.724158404735823,6.303296873058981,2,2,0
image0015241.jpg,11.765604189148627,5.070837577258897,0,2,1
image0015244.jpg,-8.516954899767981,1.0378344479085688,1,0,2
image0015252.jpg,-4.118249544772451,0.9974851396149204,1,0,3
image0015257.jpg,0.4556717151284111,4.7612646765694935,2,2,0
image0015259.jpg,-13.580571752798068,5.202563723975435,1,2,2
image0015263.jpg,10.381917221780116,7.604309791610088,0,1,1
image0015264.jpg,3.391345161549584,8.346910249072769,2,1,4
image0015266.jpg,-9.719839127914796,6.918042924334976,1,2,2
image0015273.jpg,-5.400341870300546,7.895060779802974,1,1,4
image0015274.jpg,-3.7292444099900046,6.4022750949384015,2,2,0
image0015292.jpg,-2.6383863437887003,1.0669469518062238,2,0,3
image0015303.jpg,-5.116526088835386,9.68877762634048,1,1,4
image0015311.jpg,-15.688667065155071,2.64787538562643,1,0,2
image0015313.jpg,3.2483740808416948,2.0443673023028754,2,0,3
image0015317.jpg,-9.748302006603272,1.88458781533232,1,0,2
image0015322.jpg,-7.040185924601447,2.338706372374685,1,0,2
image0015324.jpg,-1.0131289992574133,4.9291127158260215,2,2,0
image0015333.jpg,4.854377070123944,7.053124366967602,0,2,0
image0015335.jpg,-2.8148162080551544,3.311339105170218,2,0,3
image0015356.jpg,3.5497297740455225,7.339117327147792,2,2,0
image0015357.jpg,-14.562688916022257,3.4198056125918974,1,0,2
image0015369.jpg,4.3561654575103015,10.001414798872434,0,1,4
image0015370.jpg,8.986437325076546,10.239706597711065,0,1,4
image0015373.jpg,6.166264852628054,2.951069790463184,0,0,1
image0015375.jpg,3.4684592193117507,3.087944912015972,2,0,3
image0015377.jpg,-9.233114845238392,7.83763353475399,1,1,2
image0015380.jpg,3.391345161549584,2.995684950548441,2,0,3
image0015382.jpg,13.696191630315615,3.9455422941452487,0,2,1
image0015399.jpg,-1.0924859838495566,0.8633040890581393,2,0,3
image0015403.jpg,-4.408842722632115,6.979214411620933,1,2,0
image0015405.jpg,7.808051075020772,2.6888029286272728,0,0,1
image0015410.jpg,3.726159638311976,6.688756052912329,2,2,0
image0015417.jpg,-6.669344633773387,1.3037067364524513,1,0,3
image0015425.jpg,3.181982709034677,1.1889018290436446,2,0,3
image0015436.jpg,4.9696601731296735,2.527586426692567,0,0,3
image0015440.jpg,10.99485544375664,5.105554142274475,0,2,1
image0015442.jpg,-12.0731359940231,3.1275829313040746,1,0,2
image0015462.jpg,9.336330865648655,7.347773464240936,0,2,1
image0015464.jpg,4.640587840246827,2.27240069211731,0,0,3
image0015465.jpg,-4.443420738659355,7.326980236678307,1,2,0
image0015472.jpg,2.003829414106379,5.863299063055787,2,2,0
image0015483.jpg,14.778391693331963,8.338713821183013,0,1,1
image0015485.jpg,0.4556717151284111,5.164205691600161,2,2,0
image0015492.jpg,-6.064130036528574,2.0443673023028754,1,0,2
image0015493.jpg,4.400857944165974,8.688748799945806,0,1,4
image0015494.jpg,-2.146890487371396,5.539899782591611,2,2,0
image0015496.jpg,1.5365959017890998,5.733792098100473,2,2,0
image0015505.jpg,0.4556717151284111,3.03652754564843,2,0,3
image0015508.jpg,-7.674430639027566,10.824791565107637,1,1,4
image0015510.jpg,-2.1868735789363134,16.6973692644833,2,1,4
image0015532.jpg,-4.058316742872851,1.2976973813187709,1,0,3
image0015536.jpg,11.765604189148627,5.879006988270425,0,2,1
image0015546.jpg,-8.159976469035701,4.833082164631324,1,2,2
image0015553.jpg,6.659119616820246,5.606928506851353,0,2,1
image0015555.jpg,0.4556717151284111,8.028476798794426,2,1,4
image0015557.jpg,-2.3370306505848726,6.213359871266202,2,2,0
image0015568.jpg,3.3180769412401587,1.5667001716537428,2,0,3
image0015570.jpg,-1.0924859838495566,6.780852803132921,2,2,0
image0015573.jpg,3.181982709034677,0.9974851396149204,2,0,3
image0015576.jpg,-5.714503379901198,3.069941285030834,1,0,2
image0015577.jpg,0.4556717151284111,4.802646532274515,2,2,0
image0015583.jpg,-4.738757192606395,3.867621434648499,1,0,2
image0015587.jpg,3.391345161549584,1.311436175579226,2,0,3
image0015590.jpg,0.4556717151284111,13.67675814252048,2,1,4
image0015613.jpg,6.166264852628054,5.13153322188582,0,2,1
image0015615.jpg,0.4556717151284111,5.806038433726739,2,2,0
image0015618.jpg,-15.068439281625846,7.434427298728546,1,2,2
image0015627.jpg,-0.7378177088536239,6.839154516369693,2,2,0
image0015644.jpg,-1.180905326488307,1.511860154272621,2,0,3
image0015646.jpg,-6.064130036528574,4.421137377878997,1,2,2
image0015648.jpg,-4.179791711774231,9.161386936551352,1,1,4
image0015656.jpg,-1.0131289992574133,5.570474688931371,2,2,0
image0015671.jpg,-1.157867217752771,16.068454256782005,2,1,4
image0015675.jpg,-4.307969975597767,0.5152742358500656,1,0,3
image0015685.jpg,4.269746549418765,4.787215651398626,2,2,0
image0015696.jpg,9.428298330024806,0.189838016501281,0,0,3
image0015697.jpg,-7.674430639027566,4.467635274670498,1,2,2
image0015700.jpg,7.761431248439237,5.8387364062385165,0,2,1
image0015707.jpg,0.4556717151284111,2.139267549513588,2,0,3
image0015708.jpg,-1.8349383275101188,11.33366713188651,2,1,4
image0015714.jpg,8.27096526189529,4.467635274670498,0,2,1
image0015715.jpg,4.640587840246827,2.999926237511359,0,0,3
image0015729.jpg,2.003829414106379,5.563326639158195,2,2,0
image0015731.jpg,5.219313405854589,5.323388922681776,0,2,1
image0015737.jpg,7.165508522885344,9.24522266473952,0,1,4
image0015738.jpg,2.003829414106379,8.45639540008705,2,1,4
image0015751.jpg,-9.271906836273192,3.292878747978355,1,0,2
image0015752.jpg,-9.719839127914796,2.841217963217399,1,0,2
image0015761.jpg,1.3948626608639911,12.4984594913273,2,1,4
image0015769.jpg,-6.064130036528574,1.311436175579226,1,0,3
image0015776.jpg,-1.4534807178679652,5.771074425196732,2,2,0
image0015779.jpg,-0.9764244690362354,3.2309312383073028,2,0,3
image0015801.jpg,3.8221323785582126,1.5667001716537428,2,0,3
image0015811.jpg,3.5497297740455225,2.861572875227548,2,0,3
image0015816.jpg,6.311685300557369,7.311304283303546,0,2,1
image0015824.jpg,-9.552308086312928,2.344272018477465,1,0,2
image0015832.jpg,5.650100622863218,7.552001524859506,0,1,1
image0015833.jpg,-5.370670314427364,5.861519753813833,1,2,2
image0015835.jpg,-6.254165092628522,1.197372601594712,1,0,3
image0015847.jpg,5.94799627225585,6.339759100638659,0,2,1
image0015858.jpg,11.459212566877916,4.505264448772624,0,2,1
image0015875.jpg,-5.884520030781498,1.5402680579518555,1,0,3
image0015876.jpg,0.4556717151284111,1.2311884033578189,2,0,3
image0015879.jpg,0.4556717151284111,7.067249993258393,2,2,0
image0015888.jpg,7.408629183302327,3.6574590246649703,0,0,1
image0015893.jpg,-7.869978615298424,5.668151793903198,1,2,2
image0015917.jpg,0.4556717151284111,3.087944912015972,2,0,3
image0015919.jpg,-4.85887395481634,4.311324342105952,1,2,2
image0015924.jpg,-2.6383863437887003,0.6890304897508035,2,0,3
image0015925.jpg,-0.54941429012577,12.4984594913273,2,1,4
image0015926.jpg,-2.557115789054929,0.189838016501281,2,0,3
image0015927.jpg,-21.924463336831163,5.218325093078364,1,2,2
image0015928.jpg,0.4556717151284111,3.255254097048069,2,0,3
image0015942.jpg,13.90428676681493,0.963908875513256,0,0,1
